id,code,path,message,stack,timestamp,user_id,tenant_id
1777,ERR-20250413-AJQQHB,/api/user_logs,Missing tenant ID,,2025-04-13T07:37:07.973Z,,
1778,ERR-20250413-AJQQHB,/api/user_logs,[ERR-20250413-AJQQHB] Missing tenant ID,"Error: [ERR-20250413-AJQQHB] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleGetAllLogs (http://localhost:5173/src/backoffice/views/users/UserLogs.jsx:61:23)",2025-04-13T07:37:08.002Z,,
1779,ERR-20250413-A18W7Q,/api/delete_user_log/853,Something went wrong.,,2025-04-13T07:45:45.274Z,,
1780,ERR-20250413-A18W7Q,/api/delete_user_log/853,[ERR-20250413-A18W7Q] Something went wrong.,"Error: [ERR-20250413-A18W7Q] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleDeleteSelectedLog (http://localhost:5173/src/backoffice/views/users/UserLogs.jsx?t=1744530325626:105:7)",2025-04-13T07:45:45.285Z,,
1781,ERR-20250413-TC7T8K,/api/update_user/201,Missing tenant ID,,2025-04-13T07:51:48.946Z,,
1782,ERR-20250413-TC7T8K,/api/update_user/201,[ERR-20250413-TC7T8K] Missing tenant ID,"Error: [ERR-20250413-TC7T8K] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleFormSubmit (http://localhost:5173/src/backoffice/views/users/EditUser.jsx?t=1744530608427:131:7)",2025-04-13T07:51:48.959Z,,
1783,ERR-20250413-6KJB3O,/api/vendor/259,Missing tenant ID,,2025-04-13T08:00:27.176Z,,
1784,ERR-20250413-6KJB3O,/api/vendor/259,[ERR-20250413-6KJB3O] Missing tenant ID,"Error: [ERR-20250413-6KJB3O] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchVendorData (http://localhost:5173/src/backoffice/views/vendors/EditVendor.jsx?t=1744531227052:76:23)",2025-04-13T08:00:27.194Z,,
1785,ERR-20250413-QB4V7N,/api/vendor/259,Missing tenant ID,,2025-04-13T08:00:31.900Z,,
1786,ERR-20250413-QB4V7N,/api/vendor/259,[ERR-20250413-QB4V7N] Missing tenant ID,"Error: [ERR-20250413-QB4V7N] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchVendorData (http://localhost:5173/src/backoffice/views/vendors/EditVendor.jsx?t=1744531231776:76:23)",2025-04-13T08:00:31.914Z,,
1787,ERR-20250413-4O6JBT,/api/categories,Missing tenant ID,,2025-04-13T08:07:43.016Z,,
1788,ERR-20250413-4O6JBT,/api/categories,[ERR-20250413-4O6JBT] Missing tenant ID,"Error: [ERR-20250413-4O6JBT] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleGetCategories (http://localhost:5173/src/backoffice/views/inventory/AddProduct.jsx:57:23)",2025-04-13T08:07:43.064Z,,
1789,ERR-20250413-WFRDUJ,/api/categories,Missing tenant ID,,2025-04-13T08:08:21.470Z,,
1790,ERR-20250413-WFRDUJ,/api/categories,[ERR-20250413-WFRDUJ] Missing tenant ID,"Error: [ERR-20250413-WFRDUJ] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleGetCategories (http://localhost:5173/src/backoffice/views/inventory/AddProduct.jsx:57:23)",2025-04-13T08:08:21.504Z,,
1791,ERR-20250413-AZQT7F,/api/categories,Missing tenant ID,,2025-04-13T08:09:04.961Z,,
1792,ERR-20250413-AZQT7F,/api/categories,[ERR-20250413-AZQT7F] Missing tenant ID,"Error: [ERR-20250413-AZQT7F] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleGetCategories (http://localhost:5173/src/backoffice/views/inventory/AddProduct.jsx:57:23)",2025-04-13T08:09:04.993Z,,
1793,ERR-20250413-B0YAOZ,/api/product/27,Missing tenant ID,,2025-04-13T08:11:35.811Z,,
1794,ERR-20250413-B0YAOZ,/api/product/27,[ERR-20250413-B0YAOZ] Missing tenant ID,"Error: [ERR-20250413-B0YAOZ] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleGetProductNameById (http://localhost:5173/src/backoffice/views/inventory/Inventory.jsx?t=1744531685344:132:23)
    at async handleTableAction (http://localhost:5173/src/backoffice/views/inventory/Inventory.jsx?t=1744531685344:126:7)",2025-04-13T08:11:35.821Z,,
1795,ERR-20250413-7SS1KW,/api/purchase_orders,Missing tenant ID,,2025-04-13T08:13:23.666Z,,
1796,ERR-20250413-7SS1KW,/api/purchase_orders,[ERR-20250413-7SS1KW] Missing tenant ID,"Error: [ERR-20250413-7SS1KW] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx:111:23)",2025-04-13T08:13:23.678Z,,
1797,ERR-20250413-V5U3HT,/api/purchase_orders,Missing tenant ID,,2025-04-13T08:13:38.179Z,,
1798,ERR-20250413-V5U3HT,/api/purchase_orders,[ERR-20250413-V5U3HT] Missing tenant ID,"Error: [ERR-20250413-V5U3HT] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx?t=1744532018027:111:23)",2025-04-13T08:13:38.188Z,,
1799,ERR-20250413-NMPAJQ,/api/purchase_orders,Missing tenant ID,,2025-04-13T08:13:38.353Z,,
1800,ERR-20250413-NMPAJQ,/api/purchase_orders,[ERR-20250413-NMPAJQ] Missing tenant ID,"Error: [ERR-20250413-NMPAJQ] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx?t=1744532018214:111:23)",2025-04-13T08:13:38.371Z,,
1801,ERR-20250413-HTRMHX,/api/purchase_orders,Missing tenant ID,,2025-04-13T08:13:39.317Z,,
1802,ERR-20250413-HTRMHX,/api/purchase_orders,[ERR-20250413-HTRMHX] Missing tenant ID,"Error: [ERR-20250413-HTRMHX] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleFetchPurchaseOrders (http://localhost:5173/src/backoffice/views/orders/PurchaseOrders.jsx?t=1744532019176:112:23)",2025-04-13T08:13:39.333Z,,
1803,ERR-20250413-SVLA3E,/api/products_by_category/Brandy,Vendor ID is required,,2025-04-13T08:19:26.850Z,,
1804,ERR-20250413-SVLA3E,/api/products_by_category/Brandy,[ERR-20250413-SVLA3E] Vendor ID is required,"Error: [ERR-20250413-SVLA3E] Vendor ID is required
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async loadProductsByCategory (http://localhost:5173/src/backoffice/views/orders/EditPurchaseOrder.jsx?t=1744532247335:180:19)",2025-04-13T08:19:26.872Z,,
1805,ERR-20250413-NTJSLS,/api/vendor/230,Missing tenant ID,,2025-04-13T08:19:48.329Z,,
1806,ERR-20250413-NTJSLS,/api/vendor/230,[ERR-20250413-NTJSLS] Missing tenant ID,"Error: [ERR-20250413-NTJSLS] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async onChange (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx?t=1744532344895:352:29)",2025-04-13T08:19:48.339Z,,
1807,ERR-20250413-CXG1IT,/api/vendor/209,Missing tenant ID,,2025-04-13T08:21:56.475Z,,
1808,ERR-20250413-CXG1IT,/api/vendor/209,[ERR-20250413-CXG1IT] Missing tenant ID,"Error: [ERR-20250413-CXG1IT] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async onChange (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx?t=1744532344895:352:29)",2025-04-13T08:21:56.486Z,,
1809,ERR-20250413-VIIOU3,/api/vendor/207,Missing tenant ID,,2025-04-13T08:23:37.048Z,,
1810,ERR-20250413-VIIOU3,/api/vendor/207,[ERR-20250413-VIIOU3] Missing tenant ID,"Error: [ERR-20250413-VIIOU3] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async onChange (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx?t=1744532344895:352:29)",2025-04-13T08:23:37.059Z,,
1811,ERR-20250413-QHLJ99,/api/vendor/209,Missing tenant ID,,2025-04-13T08:27:11.514Z,,
1812,ERR-20250413-QHLJ99,/api/vendor/209,[ERR-20250413-QHLJ99] Missing tenant ID,"Error: [ERR-20250413-QHLJ99] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async onChange (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx:352:29)",2025-04-13T08:27:11.529Z,,
1813,ERR-20250413-V23DSO,/api/vendor/227,Missing tenant ID,,2025-04-13T08:41:59.764Z,,
1814,ERR-20250413-V23DSO,/api/vendor/227,[ERR-20250413-V23DSO] Missing tenant ID,"Error: [ERR-20250413-V23DSO] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async onChange (http://localhost:5173/src/backoffice/views/orders/AddPurchaseOrder.jsx:352:29)",2025-04-13T08:41:59.776Z,,
1815,ERR-20250413-2ICYU7,/api/product/,Something went wrong.,,2025-04-13T08:44:22.030Z,,
1816,ERR-20250413-2ICYU7,/api/product/,[ERR-20250413-2ICYU7] Something went wrong.,"Error: [ERR-20250413-2ICYU7] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async http://localhost:5173/src/backoffice/views/orders/EditPurchaseOrder.jsx:238:25
    at async Promise.all (index 0)
    at async handleFormSubmit (http://localhost:5173/src/backoffice/views/orders/EditPurchaseOrder.jsx:237:21)",2025-04-13T08:44:22.037Z,,
1817,ERR-20250413-9GE53Y,/api/products_by_category/Brandy,Vendor ID is required,,2025-04-13T08:46:53.276Z,,
1818,ERR-20250413-9GE53Y,/api/products_by_category/Brandy,[ERR-20250413-9GE53Y] Vendor ID is required,"Error: [ERR-20250413-9GE53Y] Vendor ID is required
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async loadProductsByCategory (http://localhost:5173/src/backoffice/views/orders/EditPurchaseOrder.jsx:180:19)",2025-04-13T08:46:53.299Z,,
1819,ERR-20250413-ZHAQYV,/api/products_by_category/Brandy,Vendor ID is required,,2025-04-13T08:49:36.261Z,,
1820,ERR-20250413-ZHAQYV,/api/products_by_category/Brandy,[ERR-20250413-ZHAQYV] Vendor ID is required,"Error: [ERR-20250413-ZHAQYV] Vendor ID is required
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async loadProductsByCategory (http://localhost:5173/src/backoffice/views/orders/EditPurchaseOrder.jsx?t=1744534171917:180:19)",2025-04-13T08:49:36.277Z,,
1821,ERR-20250413-WENCLI,/api/delivery_events,Missing tenant ID,,2025-04-13T13:48:33.824Z,,
1822,ERR-20250413-016EN5,/api/get_unscheduled_purchase_orders,Missing tenant ID,,2025-04-13T13:48:33.834Z,,
1823,ERR-20250413-WENCLI,/api/delivery_events,[ERR-20250413-WENCLI] Missing tenant ID,"Error: [ERR-20250413-WENCLI] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-13T13:48:33.846Z,,
1824,ERR-20250413-016EN5,/api/get_unscheduled_purchase_orders,[ERR-20250413-016EN5] Missing tenant ID,"Error: [ERR-20250413-016EN5] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUnscheduledPOs (http://localhost:5173/src/backoffice/views/deliveries/Deliveries.jsx:117:20)",2025-04-13T13:48:33.852Z,,
1825,ERR-20250413-CJP6M0,/api/delivery_events,Missing tenant ID,,2025-04-13T13:48:49.224Z,,
1826,ERR-20250413-M37JJ7,/api/get_unscheduled_purchase_orders,Missing tenant ID,,2025-04-13T13:48:49.236Z,,
1827,ERR-20250413-CJP6M0,/api/delivery_events,[ERR-20250413-CJP6M0] Missing tenant ID,"Error: [ERR-20250413-CJP6M0] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-13T13:48:49.251Z,,
1828,ERR-20250413-M37JJ7,/api/get_unscheduled_purchase_orders,[ERR-20250413-M37JJ7] Missing tenant ID,"Error: [ERR-20250413-M37JJ7] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUnscheduledPOs (http://localhost:5173/src/backoffice/views/deliveries/Deliveries.jsx?t=1744552128761:117:20)",2025-04-13T13:48:49.257Z,,
1829,ERR-20250413-8PSI2N,/api/delivery_events,Missing tenant ID,,2025-04-13T13:48:50.202Z,,
1830,ERR-20250413-EQIMFF,/api/get_unscheduled_purchase_orders,Missing tenant ID,,2025-04-13T13:48:50.222Z,,
1831,ERR-20250413-8PSI2N,/api/delivery_events,[ERR-20250413-8PSI2N] Missing tenant ID,"Error: [ERR-20250413-8PSI2N] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-13T13:48:50.223Z,,
1832,ERR-20250413-EQIMFF,/api/get_unscheduled_purchase_orders,[ERR-20250413-EQIMFF] Missing tenant ID,"Error: [ERR-20250413-EQIMFF] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUnscheduledPOs (http://localhost:5173/src/backoffice/views/deliveries/Deliveries.jsx?t=1744552130060:117:20)",2025-04-13T13:48:50.250Z,,
1833,ERR-20250413-3LYNTV,/api/delivery_events,Missing tenant ID,,2025-04-13T13:49:07.010Z,,
1834,ERR-20250413-MCSOZC,/api/get_unscheduled_purchase_orders,Missing tenant ID,,2025-04-13T13:49:07.011Z,,
1835,ERR-20250413-3LYNTV,/api/delivery_events,[ERR-20250413-3LYNTV] Missing tenant ID,"Error: [ERR-20250413-3LYNTV] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-13T13:49:07.025Z,,
1836,ERR-20250413-MCSOZC,/api/get_unscheduled_purchase_orders,[ERR-20250413-MCSOZC] Missing tenant ID,"Error: [ERR-20250413-MCSOZC] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUnscheduledPOs (http://localhost:5173/src/backoffice/views/deliveries/Deliveries.jsx?t=1744552146794:117:20)",2025-04-13T13:49:07.040Z,,
1837,ERR-20250413-OTN8B6,/api/delivery_events,Missing tenant ID,,2025-04-13T13:49:07.875Z,,
1838,ERR-20250413-OTN8B6,/api/delivery_events,[ERR-20250413-OTN8B6] Missing tenant ID,"Error: [ERR-20250413-OTN8B6] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-13T13:49:07.896Z,,
1839,ERR-20250413-4AEYYA,/api/get_unscheduled_purchase_orders,Missing tenant ID,,2025-04-13T13:49:07.925Z,,
1840,ERR-20250413-4AEYYA,/api/get_unscheduled_purchase_orders,[ERR-20250413-4AEYYA] Missing tenant ID,"Error: [ERR-20250413-4AEYYA] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUnscheduledPOs (http://localhost:5173/src/backoffice/views/deliveries/Deliveries.jsx?t=1744552147718:117:20)",2025-04-13T13:49:07.950Z,,
1841,ERR-20250413-XIXH2C,/api/get_unscheduled_purchase_orders,Missing tenant ID,,2025-04-13T13:49:37.370Z,,
1842,ERR-20250413-XIXH2C,/api/get_unscheduled_purchase_orders,[ERR-20250413-XIXH2C] Missing tenant ID,"Error: [ERR-20250413-XIXH2C] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUnscheduledPOs (http://localhost:5173/src/backoffice/views/deliveries/Deliveries.jsx?t=1744552176937:121:20)",2025-04-13T13:49:37.382Z,,
1843,ERR-20250413-89IIQF,/api/registers,Missing tenant ID,,2025-04-13T13:52:57.520Z,,
1844,ERR-20250413-89IIQF,/api/registers,[ERR-20250413-89IIQF] Missing tenant ID,"Error: [ERR-20250413-89IIQF] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleGetRegisters (http://localhost:5173/src/backoffice/views/register/Registers.jsx:55:23)",2025-04-13T13:52:57.532Z,,
1845,ERR-20250413-WP1T2H,/api/registers,Missing tenant ID,,2025-04-13T13:53:27.823Z,,
1846,ERR-20250413-WP1T2H,/api/registers,[ERR-20250413-WP1T2H] Missing tenant ID,"Error: [ERR-20250413-WP1T2H] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleGetRegisters (http://localhost:5173/src/backoffice/views/register/Registers.jsx?t=1744552407541:55:23)",2025-04-13T13:53:27.836Z,,
1847,ERR-20250413-HFVIBH,/api/registers,Missing tenant ID,,2025-04-13T13:53:29.085Z,,
1848,ERR-20250413-HFVIBH,/api/registers,[ERR-20250413-HFVIBH] Missing tenant ID,"Error: [ERR-20250413-HFVIBH] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleGetRegisters (http://localhost:5173/src/backoffice/views/register/Registers.jsx?t=1744552408944:56:23)",2025-04-13T13:53:29.099Z,,
1849,ERR-20250413-09IOE3,/api/transactions?registerId=731,Missing tenant ID,,2025-04-13T14:17:55.501Z,,
1850,ERR-20250413-09IOE3,/api/transactions?registerId=731,[ERR-20250413-09IOE3] Missing tenant ID,"Error: [ERR-20250413-09IOE3] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransactions (http://localhost:5173/src/backoffice/views/register/Transactions.jsx:45:23)",2025-04-13T14:17:55.516Z,,
1851,ERR-20250413-A1T2RJ,/api/transactions?registerId=731,Missing tenant ID,,2025-04-13T14:18:12.622Z,,
1852,ERR-20250413-A1T2RJ,/api/transactions?registerId=731,[ERR-20250413-A1T2RJ] Missing tenant ID,"Error: [ERR-20250413-A1T2RJ] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransactions (http://localhost:5173/src/backoffice/views/register/Transactions.jsx?t=1744553892153:45:23)",2025-04-13T14:18:12.632Z,,
1853,ERR-20250413-AU7DKZ,/api/transactions?registerId=731,Missing tenant ID,,2025-04-13T14:18:13.779Z,,
1854,ERR-20250413-AU7DKZ,/api/transactions?registerId=731,[ERR-20250413-AU7DKZ] Missing tenant ID,"Error: [ERR-20250413-AU7DKZ] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransactions (http://localhost:5173/src/backoffice/views/register/Transactions.jsx?t=1744553893653:45:23)",2025-04-13T14:18:13.799Z,,
1855,ERR-20250413-2A093B,/api/transactions?registerId=731,Missing tenant ID,,2025-04-13T14:18:14.559Z,,
1856,ERR-20250413-2A093B,/api/transactions?registerId=731,[ERR-20250413-2A093B] Missing tenant ID,"Error: [ERR-20250413-2A093B] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransactions (http://localhost:5173/src/backoffice/views/register/Transactions.jsx?t=1744553894421:46:23)",2025-04-13T14:18:14.584Z,,
1857,ERR-20250413-YIAXHI,/api/get_transaction/TID-007287,Missing tenant ID,,2025-04-13T14:18:36.740Z,,
1858,ERR-20250413-YIAXHI,/api/get_transaction/TID-007287,[ERR-20250413-YIAXHI] Missing tenant ID,"Error: [ERR-20250413-YIAXHI] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:40:23)",2025-04-13T14:18:36.751Z,,
1859,ERR-20250413-ZP5EFO,/api/get_transaction/TID-007287,Missing tenant ID,,2025-04-13T14:18:47.738Z,,
1860,ERR-20250413-ZP5EFO,/api/get_transaction/TID-007287,[ERR-20250413-ZP5EFO] Missing tenant ID,"Error: [ERR-20250413-ZP5EFO] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744553927610:40:23)",2025-04-13T14:18:47.751Z,,
1861,ERR-20250413-MKL6PQ,/api/get_transaction/TID-007287,Missing tenant ID,,2025-04-13T14:18:48.594Z,,
1862,ERR-20250413-MKL6PQ,/api/get_transaction/TID-007287,[ERR-20250413-MKL6PQ] Missing tenant ID,"Error: [ERR-20250413-MKL6PQ] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744553928456:40:23)",2025-04-13T14:18:48.611Z,,
1863,ERR-20250413-ZL1GNP,/api/get_transaction/TID-007287,Missing tenant ID,,2025-04-13T14:18:49.039Z,,
1864,ERR-20250413-ZL1GNP,/api/get_transaction/TID-007287,[ERR-20250413-ZL1GNP] Missing tenant ID,"Error: [ERR-20250413-ZL1GNP] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744553928920:41:23)",2025-04-13T14:18:49.063Z,,
1865,ERR-20250413-WQKO3H,/api/get_transaction/TID-007287,Missing tenant ID,,2025-04-13T14:18:59.170Z,,
1866,ERR-20250413-WQKO3H,/api/get_transaction/TID-007287,[ERR-20250413-WQKO3H] Missing tenant ID,"Error: [ERR-20250413-WQKO3H] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744553938735:40:23)",2025-04-13T14:18:59.181Z,,
1867,ERR-20250413-XK54O0,/api/get_transaction_counts_by_year/2025,Missing tenant ID,,2025-04-13T14:28:08.345Z,,
1868,ERR-20250413-MN65G9,/api/get_upcoming_deliveries,Missing tenant ID,,2025-04-13T14:28:08.346Z,,
1869,ERR-20250413-MV0IE9,/api/get_sales_profit_by_year/2025,Missing tenant ID,,2025-04-13T14:28:08.344Z,,
1870,ERR-20250413-7WC8CP,/api/get_sales_comparison_by_year/2025,Missing tenant ID,,2025-04-13T14:28:08.345Z,,
1871,ERR-20250413-XK54O0,/api/get_transaction_counts_by_year/2025,[ERR-20250413-XK54O0] Missing tenant ID,"Error: [ERR-20250413-XK54O0] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async getTransactionsCountByYear (http://localhost:5173/@fs/C:/Users/joelo/DevLab/EASYLIQUOR%20POS%20LAB/EasyLiquorPOS%20v2/client/src/backoffice/components/ui/dashboard/TotalSalesCard.jsx?t=1744554449876:84:23)",2025-04-13T14:28:08.508Z,,
1872,ERR-20250413-MN65G9,/api/get_upcoming_deliveries,[ERR-20250413-MN65G9] Missing tenant ID,"Error: [ERR-20250413-MN65G9] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx:31:19)",2025-04-13T14:28:08.510Z,,
1873,ERR-20250413-MV0IE9,/api/get_sales_profit_by_year/2025,[ERR-20250413-MV0IE9] Missing tenant ID,"Error: [ERR-20250413-MV0IE9] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async getTotalProfitByYear (http://localhost:5173/@fs/C:/Users/joelo/DevLab/EASYLIQUOR%20POS%20LAB/EasyLiquorPOS%20v2/client/src/backoffice/components/ui/dashboard/TotalSalesCard.jsx?t=1744554449876:65:23)",2025-04-13T14:28:08.511Z,,
1874,ERR-20250413-7WC8CP,/api/get_sales_comparison_by_year/2025,[ERR-20250413-7WC8CP] Missing tenant ID,"Error: [ERR-20250413-7WC8CP] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async getTotalSalesComparisonByYear (http://localhost:5173/@fs/C:/Users/joelo/DevLab/EASYLIQUOR%20POS%20LAB/EasyLiquorPOS%20v2/client/src/backoffice/components/ui/dashboard/TotalSalesCard.jsx?t=1744554449876:73:23)",2025-04-13T14:28:08.513Z,,
1875,ERR-20250413-HIT61W,/api/get_sales_profit_by_year/2025,Missing tenant ID,,2025-04-13T14:28:27.175Z,,
1876,ERR-20250413-LE4SL1,/api/get_transaction_counts_by_year/2025,Missing tenant ID,,2025-04-13T14:28:27.178Z,,
1877,ERR-20250413-OPR35J,/api/get_sales_comparison_by_year/2025,Missing tenant ID,,2025-04-13T14:28:27.177Z,,
1878,ERR-20250413-3YLQ2X,/api/get_upcoming_deliveries,Missing tenant ID,,2025-04-13T14:28:27.178Z,,
1879,ERR-20250413-HIT61W,/api/get_sales_profit_by_year/2025,[ERR-20250413-HIT61W] Missing tenant ID,"Error: [ERR-20250413-HIT61W] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async getTotalProfitByYear (http://localhost:5173/src/backoffice/components/ui/dashboard/TotalSalesCard.jsx:65:23)",2025-04-13T14:28:27.225Z,,
1880,ERR-20250413-OPR35J,/api/get_sales_comparison_by_year/2025,[ERR-20250413-OPR35J] Missing tenant ID,"Error: [ERR-20250413-OPR35J] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async getTotalSalesComparisonByYear (http://localhost:5173/src/backoffice/components/ui/dashboard/TotalSalesCard.jsx:73:23)",2025-04-13T14:28:27.254Z,,
1881,ERR-20250413-LE4SL1,/api/get_transaction_counts_by_year/2025,[ERR-20250413-LE4SL1] Missing tenant ID,"Error: [ERR-20250413-LE4SL1] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async getTransactionsCountByYear (http://localhost:5173/src/backoffice/components/ui/dashboard/TotalSalesCard.jsx:84:23)",2025-04-13T14:28:27.255Z,,
1882,ERR-20250413-3YLQ2X,/api/get_upcoming_deliveries,[ERR-20250413-3YLQ2X] Missing tenant ID,"Error: [ERR-20250413-3YLQ2X] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx:31:19)",2025-04-13T14:28:27.256Z,,
1883,ERR-20250413-8QZ893,/api/get_transaction_counts_by_year/2025,Missing tenant ID,,2025-04-13T14:30:22.201Z,,
1884,ERR-20250413-K3564P,/api/get_sales_comparison_by_year/2025,Missing tenant ID,,2025-04-13T14:30:22.201Z,,
1885,ERR-20250413-IEIT4P,/api/get_sales_profit_by_year/2025,Missing tenant ID,,2025-04-13T14:30:22.199Z,,
1886,ERR-20250413-DG8C79,/api/get_upcoming_deliveries,Missing tenant ID,,2025-04-13T14:30:22.202Z,,
1887,ERR-20250413-8QZ893,/api/get_transaction_counts_by_year/2025,[ERR-20250413-8QZ893] Missing tenant ID,"Error: [ERR-20250413-8QZ893] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async getTransactionsCountByYear (http://localhost:5173/src/backoffice/components/ui/dashboard/TotalSalesCard.jsx:84:23)",2025-04-13T14:30:22.326Z,,
1888,ERR-20250413-K3564P,/api/get_sales_comparison_by_year/2025,[ERR-20250413-K3564P] Missing tenant ID,"Error: [ERR-20250413-K3564P] Missing tenant ID
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async getTotalSalesComparisonByYear (http://localhost:5173/src/backoffice/components/ui/dashboard/TotalSalesCard.jsx:73:23)",2025-04-13T14:30:22.328Z,,
